"security_id","exchange_id","code_id","full_name","name","ename","underlying_security_id","t_uint","p_uint","fs_p_uint","mf_price","ft_margins","ce_multiplier","pre_settle_price","up_limit_price","down_limit_price","rtd","type_code","security_type","cc_type","list_date","delist_date","dl_month","l_price","l_tdl_date","c_months_desc","t_hours_desc","lt_dated_desc","d_data_desc","dmean_desc","dsite_desc","lt_date_hour_desc","contract_value_desc","max_price_fluct_desc","post_limit_desc","source_type","update_time"
"A0909","DCE","A","黄大豆1号0909合约","豆一0909","DCE-A0909",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20080317","20090914","200909","4558","20090921","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A0911","DCE","A","黄大豆1号0911合约","豆一0911","DCE-A0911",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20080519","20091113","200911","4209","20091120","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"A1001","DCE","A","黄大豆1号1001合约","豆一1001","DCE-A1001",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20080715","20100115","201001","4920","20100122","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:57"
"A1003","DCE","A","黄大豆1号1003合约","豆一1003","DCE-A1003",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20080916","20100312","201003","3985","20100319","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1005","DCE","A","黄大豆1号1005合约","豆一1005","DCE-A1005",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20081117","20100517","201005","3245","20100524","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1007","DCE","A","黄大豆1号1007合约","豆一1007","DCE-A1007",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20090119","20100714","201007","3336","20100721","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:54"
"A1009","DCE","A","黄大豆1号1009合约","豆一1009","DCE-A1009",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20090316","20100914","201009","3266","20100921","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1011","DCE","A","黄大豆1号1011合约","豆一1011","DCE-A1011",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20090518","20101112","201011","3453","20101119","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1101","DCE","A","黄大豆1号1101合约","豆一1101","DCE-A1101",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20090715","20110117","201101","3461","20110124","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1103","DCE","A","黄大豆1号1103合约","豆一1103","DCE-A1103",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20090915","20110314","201103","3609","20110321","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1105","DCE","A","黄大豆1号1105合约","豆一1105","DCE-A1105",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20091116","20110516","201105","3700","20110523","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1107","DCE","A","黄大豆1号1107合约","豆一1107","DCE-A1107",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20100118","20110714","201107","3880","20110721","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1109","DCE","A","黄大豆1号1109合约","豆一1109","DCE-A1109",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20100315","20110915","201109","3793","20110922","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1111","DCE","A","黄大豆1号1111合约","豆一1111","DCE-A1111",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20100518","20111114","201111","3979","20111121","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1201","DCE","A","黄大豆1号1201合约","豆一1201","DCE-A1201",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20100715","20120117","201201","3870","20120130","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:55"
"A1203","DCE","A","黄大豆1号1203合约","豆一1203","DCE-A1203",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20100915","20120314","201203","4057","20120321","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1205","DCE","A","黄大豆1号1205合约","豆一1205","DCE-A1205",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20101115","20120515","201205","4649","20120522","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1207","DCE","A","黄大豆1号1207合约","豆一1207","DCE-A1207",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20110118","20120713","201207","4531","20120720","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1209","DCE","A","黄大豆1号1209合约","豆一1209","DCE-A1209",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20110315","20120914","201209","4479","20120921","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1211","DCE","A","黄大豆1号1211合约","豆一1211","DCE-A1211",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20110517","20121114","201211","4605","20121121","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1301","DCE","A","黄大豆1号1301合约","豆一1301","DCE-A1301",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20110715","20130117","201301","4691","20130124","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1303","DCE","A","黄大豆1号1303合约","豆一1303","DCE-A1303",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20110916","20130314","201303","4761","20130321","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1305","DCE","A","黄大豆1号1305合约","豆一1305","DCE-A1305",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20111115","20130515","201305","4268","20130522","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1307","DCE","A","黄大豆1号1307合约","豆一1307","DCE-A1307",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20120118","20130712","201307","4360","20130719","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1309","DCE","A","黄大豆1号1309合约","豆一1309","DCE-A1309",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20120315","20130913","201309","4592","20130923","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1311","DCE","A","黄大豆1号1311合约","豆一1311","DCE-A1311",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20120516","20131114","201311","4559","20131121","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1401","DCE","A","黄大豆1号1401合约","豆一1401","DCE-A1401",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20120716","20140115","201401","4744","20140122","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1403","DCE","A","黄大豆1号1403合约","豆一1403","DCE-A1403",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20120917","20140314","201403","4780","20140321","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1405","DCE","A","黄大豆1号1405合约","豆一1405","DCE-A1405",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20121115","20140516","201405","4638","20140523","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1407","DCE","A","黄大豆1号1407合约","豆一1407","DCE-A1407",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20130118","20140714","201407","4851","20140721","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
"A1409","DCE","A","黄大豆1号1409合约","豆一1409","DCE-A1409",,"吨","10","人民币元/吨","1","最低交易保证金:合约价值的5%","1","0","0","0","1","703001008","1","0","20130315","20140915","201409","4760","20140918","1,3,5,7,9,11","上午9:00-11:30,下午13:30-15:00,下午21:00-23:00(夜盘)","合约月份的第10个交易日","最后交易日后第3个交易日","实物交割","大连商品交易所指定交割仓库",,,"上一交易日结算价的4%",,"1","12/3/2020 08:30:56"
